orig_path,proc_path,subject,label,split
data\raw\Sub2\Neutral\969.jpg,data\processed\neutral\Sub2_969.png,Sub2,neutral,test
data\raw\Sub1\Neutral\36.jpg,data\processed\neutral\Sub1_36.png,Sub1,neutral,test
data\raw\Sub2\Neutral\952.jpg,data\processed\neutral\Sub2_952.png,Sub2,neutral,test
data\raw\Sub2\Neutral\1563.jpg,data\processed\neutral\Sub2_1563.png,Sub2,neutral,test
data\raw\Sub2\Eyeclose\1099.jpg,data\processed\eyeclose\Sub2_1099.png,Sub2,eyeclose,test
data\raw\Sub2\Happy\1480.jpg,data\processed\happy\Sub2_1480.png,Sub2,happy,test
data\raw\Sub2\Eyeclose\1125.jpg,data\processed\eyeclose\Sub2_1125.png,Sub2,eyeclose,test
data\raw\Sub2\Eyeclose\1666.jpg,data\processed\eyeclose\Sub2_1666.png,Sub2,eyeclose,test
data\raw\Sub2\Yawn\1311.jpg,data\processed\yawn\Sub2_1311.png,Sub2,yawn,test
data\raw\Sub1\Neutral\73.jpg,data\processed\neutral\Sub1_73.png,Sub1,neutral,test
data\raw\Sub2\Eyeclose\1171.jpg,data\processed\eyeclose\Sub2_1171.png,Sub2,eyeclose,test
data\raw\Sub2\Neutral\939.jpg,data\processed\neutral\Sub2_939.png,Sub2,neutral,test
data\raw\Sub3\Yawn\3213.jpg,data\processed\yawn\Sub3_3213.png,Sub3,yawn,test
data\raw\Sub3\Eyeclose\2949.jpg,data\processed\eyeclose\Sub3_2949.png,Sub3,eyeclose,test
data\raw\Sub1\Neutral\44.jpg,data\processed\neutral\Sub1_44.png,Sub1,neutral,test
data\raw\Sub2\Happy\1467.jpg,data\processed\happy\Sub2_1467.png,Sub2,happy,test
data\raw\Sub1\Eyeclose\188.jpg,data\processed\eyeclose\Sub1_188.png,Sub1,eyeclose,test
data\raw\Sub2\Neutral\1571.jpg,data\processed\neutral\Sub2_1571.png,Sub2,neutral,test
data\raw\Sub2\Neutral\1521.jpg,data\processed\neutral\Sub2_1521.png,Sub2,neutral,test
data\raw\Sub3\Neutral\2904.jpg,data\processed\neutral\Sub3_2904.png,Sub3,neutral,test
data\raw\Sub2\Eyeclose\1120.jpg,data\processed\eyeclose\Sub2_1120.png,Sub2,eyeclose,test
data\raw\Sub2\Eyeclose\1193.jpg,data\processed\eyeclose\Sub2_1193.png,Sub2,eyeclose,test
data\raw\Sub2\Neutral\1567.jpg,data\processed\neutral\Sub2_1567.png,Sub2,neutral,test
data\raw\Sub2\Eyeclose\1773.jpg,data\processed\eyeclose\Sub2_1773.png,Sub2,eyeclose,test
